# attempts;# subdivs;value;#unique cols;mipgap;mip runtime;total runtime
10;500000;320667.3333333331;(0, 0, 0, 0, 0, 0, 246.26666666666668, 169, 147.53333333333333, 70.55);201;44;3;292.5;0;75.20300006866455;106.8274411;
10;500000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.83333333333334, 148.93333333333334, 69.83333333333333);197;44;3;292.5;0;75.11300015449524;106.6578842;
10;500000;320836.333333333;(0, 0, 0, 0, 0, 0, 248.86666666666667, 170.81666666666666, 148.91666666666666, 70.76666666666667);201;44;3;292.5;0;75.30999994277954;107.350431;
10;1000000;320868.833333333;(0, 0, 0, 0, 0, 0, 249.36666666666667, 170.81666666666666, 148.91666666666666, 70.98333333333333);189;44;3;292.5;0;75.07699990272522;138.7550647;
10;1000000;320901.333333333;(0, 0, 0, 0, 0, 0, 249.86666666666667, 170.81666666666666, 148.91666666666666, 71.63333333333334);193;44;3;292.5;0;75.07100009918213;131.6860604;
10;1000000;321673.083333333;(0, 0, 0, 0, 0, 0, 256.81666666666666, 177.46666666666667, 154.06666666666666, 71.68333333333334);189;47;3;292.5;0;75.0770001411438;135.2485547;
10;1000000;321736.9999999997;(0, 0, 0, 0, 0, 0, 257.8, 177.36666666666667, 153.96666666666667, 72.6);195;47;3;292.5;0;75.0479998588562;138.0365298;
10;1000000;320836.333333333;(0, 0, 0, 0, 0, 0, 248.86666666666667, 170.81666666666666, 148.91666666666666, 70.63333333333334);194;44;3;292.5;0;75.14100003242493;138.1506087;
10;5000000;322920.4166666664;(0, 0, 0, 0, 0, 0, 271.0833333333333, 186.56666666666666, 161.38333333333333, 76.56666666666666);183;50;3;292.5;7.210155556506921E-16;0.03699994087219238;342.0367479;
10;5000000;321732.6666666664;(0, 0, 0, 0, 0, 0, 257.73333333333335, 176.55, 153.46666666666667, 73.28333333333333);194;47;3;292.5;0;75.0329999923706;398.8172576;
10;5000000;322520.6666666664;(0, 0, 0, 0, 0, 0, 264.93333333333334, 183.35, 158.93333333333334, 73.73333333333333);192;50;3;292.5;1.0076873627424902E-05;0.021999835968017578;321.1657577;
10;5000000;322109.6666666664;(0, 0, 0, 0, 0, 0, 263.53333333333336, 180.48333333333332, 156.5, 75.78333333333333);187;47;3;292.5;4.1824954717563224E-05;75.05900001525879;413.2829288;
10;5000000;322523.9166666664;(0, 0, 0, 0, 0, 0, 264.98333333333335, 182.3, 158.08333333333334, 73.98333333333333);194;50;3;292.5;8.061417667565544E-05;0.019999980926513672;341.5432746;
25;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.25);250;44;3;292.5;0;75.72599983215332;77.8289147;
25;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.11666666666666);247;44;3;292.5;0;75.68999981880188;77.7894506;
25;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.38333333333334);248;44;3;292.5;0;75.65199995040894;77.7344913;
25;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.66666666666667);249;44;3;292.5;0;75.66199994087219;77.7611136;
25;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.5);240;44;3;292.5;0;75.4670000076294;77.5324429;
25;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.95);218;44;3;292.5;0;75.3899998664856;84.0863795;
25;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.93333333333334);228;44;3;292.5;0;75.32099986076355;83.7905715;
25;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.51666666666667);217;44;3;292.5;0;75.32400012016296;83.7447606;
25;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.66666666666667);218;44;3;292.5;0;75.36700010299683;83.7792355;
25;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.55);214;44;3;292.5;0;75.27900004386902;83.7764189;
25;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.38333333333334);216;44;3;292.5;0;75.25200009346008;91.5602926;
25;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 69.06666666666666);219;44;3;292.5;0;75.28900003433228;91.2790722;
25;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.66666666666667);212;44;3;292.5;0;75.21300005912781;91.682394;
25;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.25);219;44;3;292.5;0;75.33400011062622;91.5782046;
25;100000;320566.5833333331;(0, 0, 0, 0, 0, 0, 244.71666666666667, 169.05, 147.58333333333334, 68.38333333333334);217;44;3;292.5;0;75.20800018310547;91.7447486;
25;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.66666666666667);216;44;3;292.5;0;75.10199999809265;154.2150652;
25;500000;320630.4999999997;(0, 0, 0, 0, 0, 0, 245.7, 169.01666666666668, 147.55, 69.55);209;44;3;292.5;0;75.28499984741211;155.8704198;
25;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.66666666666667);219;44;3;292.5;0;75.25300002098083;157.8033286;
25;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.81666666666666);209;44;3;292.5;7.616748111340957E-05;75.14199995994568;157.5093458;
25;500000;320566.5833333331;(0, 0, 0, 0, 0, 0, 244.71666666666667, 169.05, 147.58333333333334, 67.7);213;44;3;292.5;0;75.12999987602234;157.5193209;
25;1000000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.83333333333334, 148.93333333333334, 70);215;44;3;292.5;9.749814225407138E-05;75.37100005149841;233.8632026;
25;1000000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.83333333333334, 148.93333333333334, 70.4);214;44;3;292.5;0;75.52400016784668;234.0766536;
25;1000000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.81666666666666, 148.91666666666666, 70.1);205;44;3;292.5;0;75.13900017738342;234.8941189;
25;1000000;320597.9999999997;(0, 0, 0, 0, 0, 0, 245.2, 169.03333333333333, 147.56666666666666, 68.61666666666666);210;44;3;292.5;0;75.34400010108948;235.4397357;
25;1000000;320695.4999999997;(0, 0, 0, 0, 0, 0, 246.7, 169.01666666666668, 147.55, 70.23333333333333);204;44;3;292.5;0;75.1489999294281;234.82969;
25;5000000;320862.333333333;(0, 0, 0, 0, 0, 0, 249.26666666666668, 171.05, 149.08333333333334, 70.63333333333334);203;44;3;292.5;0;75.1100001335144;924.2064417;
25;5000000;320894.833333333;(0, 0, 0, 0, 0, 0, 249.76666666666668, 171.05, 149.08333333333334, 71.28333333333333);201;44;3;292.5;0;75.0939998626709;931.4235348;
25;5000000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.83333333333334, 148.93333333333334, 69.55);206;44;3;292.5;0;75.17000007629395;932.9244694;
25;5000000;320630.4999999997;(0, 0, 0, 0, 0, 0, 245.7, 169.01666666666668, 147.55, 69.38333333333334);205;44;3;292.5;0;75.23800015449524;942.8893176;
25;5000000;320836.333333333;(0, 0, 0, 0, 0, 0, 248.86666666666667, 170.81666666666666, 148.91666666666666, 71.06666666666666);207;44;3;292.5;0;75.06299996376038;879.7219116;
50;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.95);264;44;3;292.5;1.9843405205353903E-05;75.77499985694885;80.0439613;
50;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.38333333333334);263;44;3;292.5;0;75.82000017166138;80.0448483;
50;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.53333333333333);258;44;3;292.5;0;75.67900013923645;79.9166949;
50;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.53333333333333);260;44;3;292.5;0;75.66700005531311;80.0847412;
50;10000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.11666666666666);267;44;3;292.5;0;75.8309998512268;80.0882657;
50;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.95);233;44;3;292.5;0;75.54299998283386;92.8453132;
50;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.95);228;44;3;292.5;0;75.30100011825562;92.6484875;
50;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.53333333333333);231;44;3;292.5;0;75.32699990272522;92.5775231;
50;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.25);230;44;3;292.5;0;75.34000015258789;92.7349715;
50;50000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.81666666666666);234;44;3;292.5;0;75.49599981307983;92.3836494;
50;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.65);234;44;3;292.5;0;75.35899996757507;108.9297267;
50;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.4);225;44;3;292.5;0;75.33700013160706;107.8105834;
50;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.98333333333333);228;44;3;292.5;0;75.36300015449524;107.9995055;
50;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 69.06666666666666);234;44;3;292.5;0;75.37599992752075;109.098592;
50;100000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.81666666666666);231;44;3;292.5;0;75.39500021934509;109.4508586;
50;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.23333333333333);223;44;3;292.5;0;75.31299996376038;238.620967;
50;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.95);224;44;3;292.5;0;75.12800002098083;243.3680871;
50;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.38333333333334);220;44;3;292.5;0;75.26800012588501;238.6161644;
50;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.11666666666666);222;44;3;292.5;0;75.28800010681152;247.5283998;
50;500000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.98333333333333);218;44;3;292.5;0;75.27600002288818;241.0515228;
50;1000000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.11666666666666);222;44;3;292.5;0;75.17700004577637;395.7653949;
50;1000000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 68.1);219;44;3;292.5;0;75.09999990463257;406.2919205;
50;1000000;320771.333333333;(0, 0, 0, 0, 0, 0, 247.86666666666667, 170.83333333333334, 148.93333333333334, 69.2);220;44;3;292.5;0;75.28600001335144;399.5377518;
50;1000000;320565.4999999997;(0, 0, 0, 0, 0, 0, 244.7, 169.03333333333333, 147.56666666666666, 67.98333333333333);226;44;3;292.5;0;75.15599989891052;437.3815094;
50;1000000;320771.333333333;(0, 0, 0, 0, 0, 0, 247.86666666666667, 170.83333333333334, 148.93333333333334, 69.78333333333333);224;44;3;292.5;0;75.18799996376038;437.7068205;
50;5000000;320803.833333333;(0, 0, 0, 0, 0, 0, 248.36666666666667, 170.83333333333334, 148.93333333333334, 69.55);214;44;3;292.5;0;75.1159999370575;1868.5153531;
50;5000000;320905.6666666664;(0, 0, 0, 0, 0, 0, 249.93333333333334, 170.8, 148.9, 71.7);205;44;3;292.5;0;75.17799997329712;1842.9161757;
50;5000000;320868.833333333;(0, 0, 0, 0, 0, 0, 249.36666666666667, 170.81666666666666, 148.91666666666666, 71.13333333333334);211;44;3;292.5;5.69633940077843E-05;75.57799983024597;1671.3469112;
50;5000000;320699.8333333331;(0, 0, 0, 0, 0, 0, 246.76666666666668, 169, 147.53333333333333, 71.05);214;44;3;292.5;0;75.42900013923645;1728.8731172;
50;5000000;320597.9999999997;(0, 0, 0, 0, 0, 0, 245.2, 169.03333333333333, 147.56666666666666, 68.9);215;44;3;292.5;0;75.40399980545044;1720.9747677;
